jahr;standortgemeinde;code;kategorie;durchschnittsbestand_stueck;durchschnittsbestand_grossvieheinheiten
2024;Uesslingen-Buch;1356;Jungschafe über 180 Tage bis 365 Tage alt;161.4427;9.6865
2024;Uesslingen-Buch;1462;Andere Ziegen über 365 Tage alt, weiblich;45.6257;7.7563
2024;Uesslingen-Buch;1464;Andere Ziegen über 365 Tage alt, männlich;6.4071;1.0892
2024;Uesslingen-Buch;1585;Alpakas über 2-jährig;3.0;0.33
2024;Uesslingen-Buch;1631;Abgesetzte Ferkel;366.0;21.96
2024;Uesslingen-Buch;1863;Andere Kaninchen;9.0;0.0
2024;Uesslingen-Buch;1883;Hundezucht;6.0;0.0
2024;Uttwil;1141;Rindvieh, weibliche Tiere über 160 bis 365 Tage;23.828;7.8632
2024;Uttwil;1142;Rindvieh, weibliche Tiere bis 160 Tage alt;24.5602;3.1928
2024;Uttwil;1143;Rindvieh, männliche Tiere über 160 bis 365 Tage alt;4.0492;1.3362
2024;Uttwil;1144;Rindvieh, männliche Tiere bis 160 Tage alt;9.9453;1.2929
2024;Uttwil;1150;Andere Kühe;17.3415;17.3415
2024;Uttwil;1639;Mastschweine und Remonten bis 6 Monate alt;3.0;0.51
2024;Uttwil;1753;Konsumeier produzierende Hennen;12893.0;128.93
2024;Uzwil;1128;Rindvieh, weibliche Tiere über 365 bis 730 Tage;7.9208;3.1683
2024;Wagenhausen;1123;Rindvieh, weibliche Tiere über 730 Tage;14.347;8.6083
2024;Wagenhausen;1222;Equiden, weibl. und kastr. männl. Tiere über 900 Tage ab 148 cm;20.3361;14.2352
2024;Wagenhausen;1264;Equiden, Jungtiere über 180 Tage bis 900 Tage, bis 148 cm;0.153;0.0383
2024;Wagenhausen;1358;Lämmer bis 180 Tage alt;32.664;0.9798
2024;Wagenhausen;1464;Andere Ziegen über 365 Tage alt, männlich;4.3005;0.7311
2024;Wagenhausen;1753;Konsumeier produzierende Hennen;954.0;9.54
2024;Wagenhausen;1755;Junghennen, Junghähne und Kücken für die Eierproduktion;9043.0;36.172
2024;Wagenhausen;1757;Mastpoulets jeden Alters;21000.0;84.0
2024;Wagenhausen;1861;Produzierende Zibben;3.0;0.102
2024;Wagenhausen;1871;Enten (ohne Zierenten);3.0;0.024
2024;Wagenhausen;1872;Gänse;12.0;0.144
2024;Wagenhausen;1904;Zierenten;4.0;0.0
2024;Wäldi;1110;Milchkühe;614.063;614.063
2024;Wäldi;1123;Rindvieh, weibliche Tiere über 730 Tage;21.3195;12.7917
2024;Wäldi;1124;Rindvieh, männliche Tiere über 730 Tage;3.4262;2.0557
2024;Wäldi;1141;Rindvieh, weibliche Tiere über 160 bis 365 Tage;90.4454;29.847
2024;Wäldi;1142;Rindvieh, weibliche Tiere bis 160 Tage alt;116.8032;15.1843
2024;Wäldi;1143;Rindvieh, männliche Tiere über 160 bis 365 Tage alt;9.2432;3.0503
2024;Wäldi;1144;Rindvieh, männliche Tiere bis 160 Tage alt;40.5576;5.2724
2024;Wäldi;1262;Equiden, weibl. und kastr. männl. Tiere über 900 Tage bis 148 cm;35.8961;12.5637
2024;Wäldi;1352;Andere Schafe über 365 Tage alt, weiblich;32.7377;5.5654
2024;Wäldi;1356;Jungschafe über 180 Tage bis 365 Tage alt;14.0956;0.8457
2024;Wäldi;1753;Konsumeier produzierende Hennen;5982.0;59.82
2024;Wäldi;1754;Bruteier produzierende Hennen und Hähne (Legelinien);4.0;0.04
2024;Wäldi;1882;Bienenvölker;79.0;0.0
2024;Waldkirch;1110;Milchkühe;4.5355;4.5355
2024;Waldkirch;1123;Rindvieh, weibliche Tiere über 730 Tage;0.8497;0.5098
2024;Waldkirch;1128;Rindvieh, weibliche Tiere über 365 bis 730 Tage;0.4672;0.1869
2024;Wängi;1123;Rindvieh, weibliche Tiere über 730 Tage;39.6804;23.8082
2024;Wängi;1128;Rindvieh, weibliche Tiere über 365 bis 730 Tage;135.1941;54.0773
2024;Wängi;1142;Rindvieh, weibliche Tiere bis 160 Tage alt;155.8225;20.2567
2024;Wängi;1143;Rindvieh, männliche Tiere über 160 bis 365 Tage alt;31.0436;10.2445
2024;Wängi;1150;Andere Kühe;58.7514;58.7514
2024;Wängi;1223;Equiden, Hengste über 900 Tage, ab 148 cm;10.1803;7.1263
2024;Wängi;1263;Equiden, Hengste über 900 Tage, bis 148 cm;13.2131;4.6246
2024;Wängi;1264;Equiden, Jungtiere über 180 Tage bis 900 Tage, bis 148 cm;0.2978;0.0745
2024;Wängi;1351;Milchschafe;4.8361;1.209
2024;Wängi;1352;Andere Schafe über 365 Tage alt, weiblich;574.489;97.6631
2024;Wängi;1461;Milchziegen;4.4836;0.8967
2024;Wängi;1585;Alpakas über 2-jährig;14.0;1.54
2024;Wängi;1586;Alpakas unter 2-jährig;4.0;0.28
2024;Wängi;1615;Nicht säugende Zuchtsauen über 6 Monate alt;300.0;78.0
2024;Wängi;1635;Saugferkel (im Faktor des weiblichen Tieres eingerechnet);525.0;0.0
2024;Wängi;1863;Andere Kaninchen;19.0;0.0
2024;Wängi;1890;übriges Geflügel (Rebhühner, Pfauen, Fasane, usw.);5.0;0.0
2024;Warth-Weiningen;1124;Rindvieh, männliche Tiere über 730 Tage;1.224;0.7344
2024;Warth-Weiningen;1129;Rindvieh, männliche Tiere über 365 bis 730 Tage;11.3251;4.5301
2024;Warth-Weiningen;1150;Andere Kühe;42.7841;42.7841
2024;Warth-Weiningen;1263;Equiden, Hengste über 900 Tage, bis 148 cm;2.0;0.7
2024;Warth-Weiningen;1354;Andere Schafe über 365 Tage alt, männlich;3.5355;0.601
2024;Warth-Weiningen;1356;Jungschafe über 180 Tage bis 365 Tage alt;8.5082;0.5104
2024;Warth-Weiningen;1468;Zicklein bis 180 Tage alt;1.6749;0.0502
2024;Warth-Weiningen;1754;Bruteier produzierende Hennen und Hähne (Legelinien);1.0;0.01
2024;Warth-Weiningen;1871;Enten (ohne Zierenten);2.0;0.016
2024;Warth-Weiningen;1882;Bienenvölker;111.0;0.0
2024;Weinfelden;1110;Milchkühe;214.4508;214.4508
2024;Weinfelden;1142;Rindvieh, weibliche Tiere bis 160 Tage alt;54.0712;7.0291
2024;Weinfelden;1143;Rindvieh, männliche Tiere über 160 bis 365 Tage alt;28.3552;9.3572
2024;Weinfelden;1144;Rindvieh, männliche Tiere bis 160 Tage alt;54.1065;7.0339
2024;Weinfelden;1264;Equiden, Jungtiere über 180 Tage bis 900 Tage, bis 148 cm;3.2705;0.8177
2024;Weinfelden;1354;Andere Schafe über 365 Tage alt, männlich;7.5354;1.281
2024;Weinfelden;1356;Jungschafe über 180 Tage bis 365 Tage alt;29.4972;1.7699
2024;Weinfelden;1358;Lämmer bis 180 Tage alt;63.5956;1.908
2024;Weinfelden;1464;Andere Ziegen über 365 Tage alt, männlich;5.3606;0.9114
2024;Weinfelden;1585;Alpakas über 2-jährig;7.0;0.77
2024;Weinfelden;1611;Säugende Zuchtsauen;24.0;13.2
2024;Weinfelden;1635;Saugferkel (im Faktor des weiblichen Tieres eingerechnet);260.0;0.0
2024;Weinfelden;1639;Mastschweine und Remonten bis 6 Monate alt;31.0;5.27
2024;Weinfelden;1861;Produzierende Zibben;3.0;0.102
2024;Weinfelden;1876;Wachteln;15.0;0.06
2024;Weinfelden;1971;Andere Tiere;3.0;0.0
2024;Wigoltingen;1124;Rindvieh, männliche Tiere über 730 Tage;13.2103;7.9262
2024;Wigoltingen;1128;Rindvieh, weibliche Tiere über 365 bis 730 Tage;194.1939;77.6778
2024;Wigoltingen;1129;Rindvieh, männliche Tiere über 365 bis 730 Tage;31.358;12.5431
2024;Wigoltingen;1144;Rindvieh, männliche Tiere bis 160 Tage alt;68.6039;8.9184
2024;Wigoltingen;1150;Andere Kühe;192.5054;192.5054
2024;Wigoltingen;1351;Milchschafe;0.5137;0.1284
2024;Wigoltingen;1354;Andere Schafe über 365 Tage alt, männlich;5.2814;0.8978
2024;Wigoltingen;1358;Lämmer bis 180 Tage alt;81.3798;2.4414
2024;Wigoltingen;1461;Milchziegen;1.2896;0.2579
2024;Wigoltingen;1462;Andere Ziegen über 365 Tage alt, weiblich;46.806;7.957
2024;Wigoltingen;1466;Jungziegen über 180 Tage bis 365 Tage alt;11.7595;0.7055
2024;Wigoltingen;1468;Zicklein bis 180 Tage alt;36.552;1.0966
2024;Wigoltingen;1611;Säugende Zuchtsauen;67.0;36.85
2024;Wigoltingen;1621;Zuchteber;5.0;1.25
2024;Wigoltingen;1755;Junghennen, Junghähne und Kücken für die Eierproduktion;13422.0;53.688
2024;Wigoltingen;1871;Enten (ohne Zierenten);8.0;0.064
2024;Wigoltingen;9005;Hecht;;0.0
2024;Wigoltingen;9006;Karpfen;;0.0
2024;Wil (SG);1123;Rindvieh, weibliche Tiere über 730 Tage;8.2978;4.9786
2024;Wil (SG);1129;Rindvieh, männliche Tiere über 365 bis 730 Tage;0.2514;0.1005
2024;Wil (SG);1142;Rindvieh, weibliche Tiere bis 160 Tage alt;0.5656;0.0735
2024;Wil (SG);1150;Andere Kühe;1.8333;1.8333
2024;Wil (SG);1358;Lämmer bis 180 Tage alt;9.4809;0.2844
2024;Wil (SG);1753;Konsumeier produzierende Hennen;290.0;2.9
2024;Wilen (TG);1123;Rindvieh, weibliche Tiere über 730 Tage;4.1093;2.4657
2024;Wilen (TG);1150;Andere Kühe;0.5301;0.5301
2024;Wilen (TG);1352;Andere Schafe über 365 Tage alt, weiblich;14.2405;2.4209
2024;Wilen (TG);1358;Lämmer bis 180 Tage alt;13.2979;0.3989
2024;Wilen (TG);1462;Andere Ziegen über 365 Tage alt, weiblich;5.3525;0.9099
2024;Wilen (TG);1464;Andere Ziegen über 365 Tage alt, männlich;1.2131;0.2062
2024;Wilen (TG);1468;Zicklein bis 180 Tage alt;1.6066;0.0482
2024;Wilen (TG);1753;Konsumeier produzierende Hennen;61.0;0.61
2024;Wilen (TG);1754;Bruteier produzierende Hennen und Hähne (Legelinien);8.0;0.08
2024;Wilen (TG);1882;Bienenvölker;19.0;0.0
2024;Wuppenau;1128;Rindvieh, weibliche Tiere über 365 bis 730 Tage;82.1093;32.8437
2024;Wuppenau;1141;Rindvieh, weibliche Tiere über 160 bis 365 Tage;86.4906;28.5417
2024;Wuppenau;1142;Rindvieh, weibliche Tiere bis 160 Tage alt;182.9084;23.7781
2024;Wuppenau;1143;Rindvieh, männliche Tiere über 160 bis 365 Tage alt;24.1518;7.9701
2024;Wuppenau;1222;Equiden, weibl. und kastr. männl. Tiere über 900 Tage ab 148 cm;93.3498;65.3448
2024;Wuppenau;1352;Andere Schafe über 365 Tage alt, weiblich;44.6175;7.585
2024;Wuppenau;1462;Andere Ziegen über 365 Tage alt, weiblich;9.9618;1.6935
2024;Wuppenau;1468;Zicklein bis 180 Tage alt;1.9072;0.0572
2024;Wuppenau;1611;Säugende Zuchtsauen;145.0;79.75
2024;Wuppenau;1615;Nicht säugende Zuchtsauen über 6 Monate alt;266.0;69.16
2024;Wuppenau;1753;Konsumeier produzierende Hennen;17045.0;170.45
2024;Wuppenau;1761;Truten jeden Alters;6.0;0.09
2024;Wuppenau;1886;Übrige Nutztiere;4.0;0.0
2024;Zihlschlacht-Sitterdorf;1110;Milchkühe;711.06;711.06
2024;Zihlschlacht-Sitterdorf;1123;Rindvieh, weibliche Tiere über 730 Tage;45.0657;27.0395
2024;Zihlschlacht-Sitterdorf;1466;Jungziegen über 180 Tage bis 365 Tage alt;5.4727;0.3283
2024;Zihlschlacht-Sitterdorf;1468;Zicklein bis 180 Tage alt;7.6093;0.2282
2024;Zihlschlacht-Sitterdorf;1754;Bruteier produzierende Hennen und Hähne (Legelinien);38.0;0.38
2024;Zihlschlacht-Sitterdorf;1862;Jungtiere (Mast bzw. Aufzucht);3.0;0.033
2024;Zihlschlacht-Sitterdorf;1882;Bienenvölker;140.0;0.0
2024;Zihlschlacht-Sitterdorf;1971;Andere Tiere;7.0;0.0
2024;Aadorf;1124;Rindvieh, männliche Tiere über 730 Tage;2.1611;1.2967
2024;Aadorf;1143;Rindvieh, männliche Tiere über 160 bis 365 Tage alt;6.3826;2.1063
2024;Aadorf;1223;Equiden, Hengste über 900 Tage, ab 148 cm;13.347;9.3429
2024;Aadorf;1356;Jungschafe über 180 Tage bis 365 Tage alt;540.4126;32.4248
2024;Aadorf;1462;Andere Ziegen über 365 Tage alt, weiblich;21.1885;3.6021
2024;Aadorf;1464;Andere Ziegen über 365 Tage alt, männlich;11.0492;1.8784
2024;Aadorf;1468;Zicklein bis 180 Tage alt;13.5738;0.4072
2024;Aadorf;1611;Säugende Zuchtsauen;9.0;4.95
2024;Aadorf;1635;Saugferkel (im Faktor des weiblichen Tieres eingerechnet);117.0;0.0
2024;Aadorf;1639;Mastschweine und Remonten bis 6 Monate alt;1349.0;229.33
2024;Aadorf;1754;Bruteier produzierende Hennen und Hähne (Legelinien);11.0;0.11
2024;Affeltrangen;1123;Rindvieh, weibliche Tiere über 730 Tage;52.8579;31.7147
2024;Affeltrangen;1223;Equiden, Hengste über 900 Tage, ab 148 cm;16.2568;11.3798
2024;Affeltrangen;1225;Equiden, Fohlen bis 180 Tage, ab 148 cm;1.6011;0.4802
2024;Affeltrangen;1263;Equiden, Hengste über 900 Tage, bis 148 cm;4.6175;1.6161
2024;Affeltrangen;1461;Milchziegen;5.6694;1.1339
2024;Affeltrangen;1468;Zicklein bis 180 Tage alt;5.9508;0.1785
2024;Affeltrangen;1585;Alpakas über 2-jährig;2.0;0.22
2024;Affeltrangen;1611;Säugende Zuchtsauen;79.0;43.45
2024;Affeltrangen;1631;Abgesetzte Ferkel;1264.0;75.84
2024;Affeltrangen;1862;Jungtiere (Mast bzw. Aufzucht);14.0;0.154
2024;Altikon;1882;Bienenvölker;12.0;0.0
2024;Altnau;1124;Rindvieh, männliche Tiere über 730 Tage;2.1448;1.2869
2024;Altnau;1141;Rindvieh, weibliche Tiere über 160 bis 365 Tage;18.6803;6.1646
2024;Altnau;1142;Rindvieh, weibliche Tiere bis 160 Tage alt;68.3716;8.8883
2024;Altnau;1143;Rindvieh, männliche Tiere über 160 bis 365 Tage alt;3.3771;1.1145
2024;Altnau;1222;Equiden, weibl. und kastr. männl. Tiere über 900 Tage ab 148 cm;6.2978;4.4085
2024;Altnau;1223;Equiden, Hengste über 900 Tage, ab 148 cm;1.3333;0.9333
2024;Altnau;1466;Jungziegen über 180 Tage bis 365 Tage alt;0.8087;0.0485
2024;Altnau;1615;Nicht säugende Zuchtsauen über 6 Monate alt;147.0;38.22
2024;Altnau;1753;Konsumeier produzierende Hennen;333.0;3.33
2024;Altnau;1754;Bruteier produzierende Hennen und Hähne (Legelinien);1.0;0.01
2024;Altnau;1755;Junghennen, Junghähne und Kücken für die Eierproduktion;12016.0;48.064
2024;Altnau;1871;Enten (ohne Zierenten);8.0;0.064
2024;Altnau;1882;Bienenvölker;107.0;0.0
2024;Amlikon-Bissegg;1123;Rindvieh, weibliche Tiere über 730 Tage;44.9999;27.0001
2024;Amlikon-Bissegg;1124;Rindvieh, männliche Tiere über 730 Tage;2.94;1.7639
2024;Amlikon-Bissegg;1128;Rindvieh, weibliche Tiere über 365 bis 730 Tage;107.9101;43.1639
2024;Amlikon-Bissegg;1129;Rindvieh, männliche Tiere über 365 bis 730 Tage;45.1424;18.0568
2024;Amlikon-Bissegg;1222;Equiden, weibl. und kastr. männl. Tiere über 900 Tage ab 148 cm;94.8743;66.4121
2024;Amlikon-Bissegg;1224;Equiden, Jungtiere über 180 Tage bis 900 Tage, ab 148 cm;5.041;2.5205
2024;Amlikon-Bissegg;1352;Andere Schafe über 365 Tage alt, weiblich;186.2705;31.666
2024;Amlikon-Bissegg;1358;Lämmer bis 180 Tage alt;107.1366;3.2141
2024;Amlikon-Bissegg;1466;Jungziegen über 180 Tage bis 365 Tage alt;4.8497;0.2911
2024;Amlikon-Bissegg;1585;Alpakas über 2-jährig;8.0;0.88
2024;Amlikon-Bissegg;1621;Zuchteber;5.0;1.25
2024;Amlikon-Bissegg;1635;Saugferkel (im Faktor des weiblichen Tieres eingerechnet);849.0;0.0
2024;Amlikon-Bissegg;1753;Konsumeier produzierende Hennen;2318.0;23.18
2024;Amlikon-Bissegg;1757;Mastpoulets jeden Alters;16612.0;66.448
2024;Amlikon-Bissegg;1861;Produzierende Zibben;3.0;0.102
2024;Amlikon-Bissegg;1863;Andere Kaninchen;14.0;0.0
2024;Amriswil;1110;Milchkühe;1294.3472;1294.3472
2024;Amriswil;1124;Rindvieh, männliche Tiere über 730 Tage;8.6858;5.2113
2024;Amriswil;1128;Rindvieh, weibliche Tiere über 365 bis 730 Tage;256.4398;102.5757
2024;Amriswil;1129;Rindvieh, männliche Tiere über 365 bis 730 Tage;32.3988;12.9598
2024;Amriswil;1150;Andere Kühe;133.3744;133.3744
2024;Amriswil;1224;Equiden, Jungtiere über 180 Tage bis 900 Tage, ab 148 cm;0.1585;0.0792
2024;Amriswil;1225;Equiden, Fohlen bis 180 Tage, ab 148 cm;0.4918;0.1475
2024;Amriswil;1468;Zicklein bis 180 Tage alt;18.5547;0.5565
2024;Amriswil;1621;Zuchteber;6.0;1.5
2024;Amriswil;1757;Mastpoulets jeden Alters;27866.0;111.464
2024;Amriswil;1871;Enten (ohne Zierenten);7.0;0.056
2024;Amriswil;1876;Wachteln;20.0;0.08
2024;Amriswil;1883;Hundezucht;2.0;0.0
2024;Amriswil;1971;Andere Tiere;7.0;0.0
2024;Arbon;1123;Rindvieh, weibliche Tiere über 730 Tage;9.5055;5.7033
2024;Arbon;1142;Rindvieh, weibliche Tiere bis 160 Tage alt;30.1311;3.917
2024;Arbon;1861;Produzierende Zibben;1.0;0.034
2024;Arbon;1871;Enten (ohne Zierenten);1.0;0.008
2024;Arbon;1887;Perlhühner;2.0;0.008
2024;Avegno Gordevio;1143;Rindvieh, männliche Tiere über 160 bis 365 Tage alt;18.6803;6.1645
2024;Avegno Gordevio;1902;Wollschweine;80.0;0.0
2024;Basadingen-Schlattingen;1123;Rindvieh, weibliche Tiere über 730 Tage;13.948;8.3688
2024;Basadingen-Schlattingen;1144;Rindvieh, männliche Tiere bis 160 Tage alt;45.5218;5.9178
2024;Basadingen-Schlattingen;1222;Equiden, weibl. und kastr. männl. Tiere über 900 Tage ab 148 cm;25.552;17.8864
2024;Basadingen-Schlattingen;1224;Equiden, Jungtiere über 180 Tage bis 900 Tage, ab 148 cm;0.0328;0.0164
2024;Basadingen-Schlattingen;1263;Equiden, Hengste über 900 Tage, bis 148 cm;4.3825;1.5339
2024;Basadingen-Schlattingen;1358;Lämmer bis 180 Tage alt;4.5136;0.1354
2024;Basadingen-Schlattingen;1464;Andere Ziegen über 365 Tage alt, männlich;1.0;0.17
2024;Basadingen-Schlattingen;1466;Jungziegen über 180 Tage bis 365 Tage alt;1.2213;0.0733
2024;Basadingen-Schlattingen;1871;Enten (ohne Zierenten);8.0;0.064
2024;Basadingen-Schlattingen;1883;Hundezucht;1.0;0.0
2024;Basadingen-Schlattingen;1890;übriges Geflügel (Rebhühner, Pfauen, Fasane, usw.);23.0;0.0
2024;Bellinzona;1150;Andere Kühe;1.3552;1.3552
2024;Berg (TG);1141;Rindvieh, weibliche Tiere über 160 bis 365 Tage;65.4617;21.6023
2024;Berg (TG);1222;Equiden, weibl. und kastr. männl. Tiere über 900 Tage ab 148 cm;33.6667;23.5667
2024;Berg (TG);1223;Equiden, Hengste über 900 Tage, ab 148 cm;1.3306;0.9314
2024;Berg (TG);1262;Equiden, weibl. und kastr. männl. Tiere über 900 Tage bis 148 cm;26.8716;9.4051
2024;Berg (TG);1265;Equiden, Fohlen bis 180 Tage, bis 148 cm;0.8087;0.1213
2024;Berg (TG);1352;Andere Schafe über 365 Tage alt, weiblich;83.9125;14.2651
2024;Berg (TG);1462;Andere Ziegen über 365 Tage alt, weiblich;16.9727;2.8854
2024;Berg (TG);1581;Lamas über 2-jährig;1.0;0.17
2024;Berg (TG);1751;Bruteier produzierende Hennen und Hähne (Mastlinien);2.0;0.02
2024;Berg (TG);1755;Junghennen, Junghähne und Kücken für die Eierproduktion;;0.0
2024;Berg (TG);1757;Mastpoulets jeden Alters;9550.0;38.2
2024;Berg (TG);1761;Truten jeden Alters;6.0;0.09
2024;Berg (TG);1862;Jungtiere (Mast bzw. Aufzucht);6.0;0.066
2024;Berg (TG);1863;Andere Kaninchen;12.0;0.0
2024;Berg (TG);1871;Enten (ohne Zierenten);89.0;0.712
2024;Berg (TG);1872;Gänse;4.0;0.048
2024;Berlingen;1123;Rindvieh, weibliche Tiere über 730 Tage;0.0874;0.0525
2024;Berlingen;1222;Equiden, weibl. und kastr. männl. Tiere über 900 Tage ab 148 cm;2.0;1.4
2024;Berlingen;1356;Jungschafe über 180 Tage bis 365 Tage alt;9.3771;0.5626
2024;Berlingen;1461;Milchziegen;0.0738;0.0148
2024;Berlingen;1466;Jungziegen über 180 Tage bis 365 Tage alt;0.041;0.0025
2024;Berlingen;1751;Bruteier produzierende Hennen und Hähne (Mastlinien);1.0;0.01
2024;Berlingen;1861;Produzierende Zibben;2.0;0.068
2024;Berlingen;1876;Wachteln;10.0;0.04
2024;Bettwiesen;1123;Rindvieh, weibliche Tiere über 730 Tage;13.306;7.9836
2024;Bettwiesen;1129;Rindvieh, männliche Tiere über 365 bis 730 Tage;2.8305;1.1323
2024;Bettwiesen;1224;Equiden, Jungtiere über 180 Tage bis 900 Tage, ab 148 cm;1.489;0.7445
2024;Bettwiesen;1264;Equiden, Jungtiere über 180 Tage bis 900 Tage, bis 148 cm;0.5464;0.1366
2024;Bettwiesen;1356;Jungschafe über 180 Tage bis 365 Tage alt;9.0765;0.5446
2024;Bettwiesen;1358;Lämmer bis 180 Tage alt;39.2487;1.1775
2024;Bettwiesen;1462;Andere Ziegen über 365 Tage alt, weiblich;5.4945;0.9341
2024;Bettwiesen;1631;Abgesetzte Ferkel;160.0;9.6
2024;Bettwiesen;1639;Mastschweine und Remonten bis 6 Monate alt;110.0;18.7
2024;Bettwiesen;1863;Andere Kaninchen;5.0;0.0
2024;Bettwiesen;1971;Andere Tiere;3.0;0.0
2024;Bichelsee-Balterswil;1123;Rindvieh, weibliche Tiere über 730 Tage;42.9234;25.754
2024;Bichelsee-Balterswil;1141;Rindvieh, weibliche Tiere über 160 bis 365 Tage;106.7349;35.2225
2024;Bichelsee-Balterswil;1142;Rindvieh, weibliche Tiere bis 160 Tage alt;93.0518;12.0969
2024;Bichelsee-Balterswil;1223;Equiden, Hengste über 900 Tage, ab 148 cm;4.1585;2.9109
2024;Bichelsee-Balterswil;1224;Equiden, Jungtiere über 180 Tage bis 900 Tage, ab 148 cm;0.7049;0.3525
2024;Bichelsee-Balterswil;1352;Andere Schafe über 365 Tage alt, weiblich;50.3225;8.5547
2024;Bichelsee-Balterswil;1464;Andere Ziegen über 365 Tage alt, männlich;3.8825;0.66
2024;Bichelsee-Balterswil;1575;Damhirsche jeden Alters;12.0;1.2
2024;Bichelsee-Balterswil;1631;Abgesetzte Ferkel;200.0;12.0
2024;Bichelsee-Balterswil;1635;Saugferkel (im Faktor des weiblichen Tieres eingerechnet);150.0;0.0
2024;Bichelsee-Balterswil;1751;Bruteier produzierende Hennen und Hähne (Mastlinien);10.0;0.1
2024;Bichelsee-Balterswil;1755;Junghennen, Junghähne und Kücken für die Eierproduktion;89.0;0.356
2024;Bichelsee-Balterswil;1761;Truten jeden Alters;12.0;0.18
2024;Bichelsee-Balterswil;1863;Andere Kaninchen;7.0;0.0
2024;Bichelsee-Balterswil;1872;Gänse;5.0;0.06
2024;Bichelsee-Balterswil;1878;Strausse über 13 Monate;5.0;1.3
2024;Bichelsee-Balterswil;1890;übriges Geflügel (Rebhühner, Pfauen, Fasane, usw.);8.0;0.0
2024;Bichelsee-Balterswil;1904;Zierenten;2.0;0.0
2024;Bichelsee-Balterswil;1971;Andere Tiere;3.0;0.0
2024;Birwinken;1123;Rindvieh, weibliche Tiere über 730 Tage;29.2732;17.5641
2024;Birwinken;1142;Rindvieh, weibliche Tiere bis 160 Tage alt;97.3828;12.6598
2024;Birwinken;1144;Rindvieh, männliche Tiere bis 160 Tage alt;60.1258;7.8162
2024;Birwinken;1222;Equiden, weibl. und kastr. männl. Tiere über 900 Tage ab 148 cm;86.0546;60.2382
2024;Birwinken;1224;Equiden, Jungtiere über 180 Tage bis 900 Tage, ab 148 cm;4.5601;2.28
2024;Birwinken;1225;Equiden, Fohlen bis 180 Tage, ab 148 cm;0.4918;0.1475
2024;Birwinken;1262;Equiden, weibl. und kastr. männl. Tiere über 900 Tage bis 148 cm;47.1776;16.5121
2024;Birwinken;1263;Equiden, Hengste über 900 Tage, bis 148 cm;16.5575;5.7951
2024;Birwinken;1265;Equiden, Fohlen bis 180 Tage, bis 148 cm;0.4235;0.0635
2024;Birwinken;1352;Andere Schafe über 365 Tage alt, weiblich;163.2514;27.7527
2024;Birwinken;1462;Andere Ziegen über 365 Tage alt, weiblich;18.4672;3.1394
2024;Birwinken;1466;Jungziegen über 180 Tage bis 365 Tage alt;1.5656;0.094
2024;Birwinken;1468;Zicklein bis 180 Tage alt;4.2268;0.1268
2024;Birwinken;1586;Alpakas unter 2-jährig;3.0;0.21
2024;Birwinken;1621;Zuchteber;5.0;1.25
2024;Birwinken;1631;Abgesetzte Ferkel;1000.0;60.0
2024;Birwinken;1757;Mastpoulets jeden Alters;5003.0;20.012
2024;Birwinken;1871;Enten (ohne Zierenten);9.0;0.072
2024;Birwinken;1882;Bienenvölker;175.0;0.0
2024;Birwinken;1887;Perlhühner;5.0;0.02
2024;Birwinken;1890;übriges Geflügel (Rebhühner, Pfauen, Fasane, usw.);7.0;0.0
2024;Bischofszell;1110;Milchkühe;409.784;409.784
2024;Bischofszell;1123;Rindvieh, weibliche Tiere über 730 Tage;25.2294;15.1376
2024;Bischofszell;1124;Rindvieh, männliche Tiere über 730 Tage;2.4973;1.4984
